"Identifikator","Perioden Id","Jahres Id","Geräte_Name","Passives_Gerät","Datum","Modus","Konto","Konto Name","Mitarbeiter","Referenz","Typ","Mng","Einzelpreis","FinalPreis","Rabatt","Materialverlust/Bruch","Gratis","Buchung","SKU","Artikel","Gruppe","StatGruppe","SteuerName","SteuerRate","VorSteuern","SteuernMenge","Profil"
"S1057915.325810","SP1057915.164.307","SY1057915.2026.282089","MASTER(1057915)","Iphone 7(1057932)","24.05.26 13:51","Prod","A1057915.40810","Tisch 304","Tomas(1008589)","S1057915.325810","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","20938","mit Burrata","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.325811","SP1057915.164.308","SY1057915.2026.282090","MASTER(1057915)","Iphone 7(1057932)","24.05.26 13:51","Prod","A1057915.40810","Tisch 304","Tomas(1008589)","S1057915.325811","SALE","1","19.9","19.9","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","18.408881","1.491119","Tischservice"
"S1057915.325812","SP1057915.164.309","SY1057915.2026.282091","MASTER(1057915)","Iphone 7(1057932)","24.05.26 13:51","Prod","A1057915.40810","Tisch 304","Tomas(1008589)","S1057915.325812","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","20938","mit Burrata","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.325813","SP1057915.164.310","SY1057915.2026.282092","MASTER(1057915)","Iphone 7(1057932)","24.05.26 13:58","Prod","A1057915.40811","Tisch 302","Tomas(1008589)","S1057915.325813","SALE","1","9.0","9.0","0.0","0.0","0.0","0.0","1249","Benediktiner Weizen 0,5","Getränke(1327290923352111)","Bier","MwSt. 8.1%","1.081","8.325624","0.674376","Tischservice"
"S1057915.325814","SP1057915.164.311","SY1057915.2026.282093","MASTER(1057915)","Iphone 7(1057932)","24.05.26 13:58","Prod","A1057915.40811","Tisch 302","Tomas(1008589)","S1057915.325814","SALE","1","23.0","23.0","0.0","0.0","0.0","0.0","1331","Green Mamba","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","21.276596","1.723404","Tischservice"
"S1057915.325815","SP1057915.164.312","SY1057915.2026.282094","MASTER(1057915)","Iphone 7(1057932)","24.05.26 13:58","Prod","A1057915.40811","Tisch 302","Tomas(1008589)","S1057915.325815","SALE","1","15.9","15.9","0.0","0.0","0.0","0.0","4823","Grünzeug.","Salate(1327290923352297)","","MwSt. 8.1%","1.081","14.708603","1.191397","Tischservice"
"S1057915.325816","SP1057915.164.313","SY1057915.2026.282095","MASTER(1057915)","Iphone 7(1057932)","24.05.26 13:58","Prod","A1057915.40811","Tisch 302","Tomas(1008589)","S1057915.325816","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","1447","Pizza The Beast","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.325817","SP1057915.164.314","SY1057915.2026.282096","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:05","Prod","A1057915.40812","Tisch 506","Placido(917627)","S1057915.325817","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1242","Basil Lemon Ice Tea 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.325818","SP1057915.164.315","SY1057915.2026.282097","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:05","Prod","A1057915.40812","Tisch 506","Placido(917627)","S1057915.325818","SALE","1","9.0","9.0","0.0","0.0","0.0","0.0","1424","Bier + Sprite 0,5","Getränke(1327290923352111)","Bier","MwSt. 8.1%","1.081","8.325624","0.674376","Tischservice"
"S1057915.325819","SP1057915.164.316","SY1057915.2026.282098","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:05","Prod","A1057915.40812","Tisch 506","Placido(917627)","S1057915.325819","SALE","1","13.0","13.0","0.0","0.0","0.0","0.0","1231","Aperol Spritz","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","12.025902","0.974098","Tischservice"
"S1057915.325820","SP1057915.164.317","SY1057915.2026.282099","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:05","Prod","A1057915.40812","Tisch 506","Placido(917627)","S1057915.325820","SALE","1","32.9","32.9","0.0","0.0","0.0","0.0","14847","Trufflepasta in a Pizza Bowl","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","30.434783","2.465217","Tischservice"
"S1057915.325821","SP1057915.164.318","SY1057915.2026.282100","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:05","Prod","A1057915.40812","Tisch 506","Placido(917627)","S1057915.325821","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","20938","mit Burrata","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.325822","SP1057915.164.319","SY1057915.2026.282101","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:05","Prod","A1057915.40812","Tisch 506","Placido(917627)","S1057915.325822","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","795","Carbonara in a Pizzabowl","Küche(1327290923352113)","[]","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.325823","SP1057915.164.320","SY1057915.2026.282102","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:06","Prod","A1057915.40805","Tisch 408","Placido(917627)","S1057915.325823","SALE","1","4.8","4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","4.440333","0.359667","Tischservice"
"S1057915.325824","SP1057915.164.321","SY1057915.2026.282103","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:06","Prod","A1057915.40805","Tisch 408","Placido(917627)","S1057915.325824","SALE","1","13.0","13.0","0.0","0.0","0.0","0.0","825","Erdbeertiramisu","Desserts(1327290923353987)","[]","MwSt. 8.1%","1.081","12.025902","0.974098","Tischservice"
"S1057915.325825","SP1057915.164.322","SY1057915.2026.282104","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:06","Prod","A1057915.40805","Tisch 408","Placido(917627)","S1057915.325825","SALE","1","9.5","9.5","0.0","0.0","0.0","0.0","744","Espresso Affogato","Desserts(1327290923353987)","[]","MwSt. 8.1%","1.081","8.788159","0.711841","Tischservice"
"S1057915.325826","SP1057915.164.323","SY1057915.2026.282105","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:08","Prod","A1057915.40793","Tisch 504","Tomas(1008589)","S1057915.325826","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","718","Acqua Morelli naturale 0,75l","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.325827","SP1057915.164.324","SY1057915.2026.282106","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:09","Prod","A1057915.40813","Tisch 26.1","Tomas(1008589)","S1057915.325613","SPLIT","1","14.0","14.0","0.0","0.0","0.0","0.0","1365","Lillet Rose White Peach","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","12.950971","1.049029","Tischservice"
"S1057915.325832","SP1057915.164.329","SY1057915.2026.282111","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:09","Prod","A1057915.40787","Mitte-Theke, Tisch 26","Tomas(1008589)","S1057915.325613","TRANSFER","-1","14.0","-14.0","0.0","0.0","0.0","0.0","1365","Lillet Rose White Peach","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","-12.950971","-1.049029","Tischservice"
"S1057915.325828","SP1057915.164.325","SY1057915.2026.282107","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:09","Prod","A1057915.40813","Tisch 26.1","Martin(918044)","S1057915.325620","SPLIT","1","23.0","23.0","0.0","0.0","0.0","0.0","1234","Arnie","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","21.276596","1.723404","Tischservice"
"S1057915.325833","SP1057915.164.330","SY1057915.2026.282112","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:09","Prod","A1057915.40787","Mitte-Theke, Tisch 26","Martin(918044)","S1057915.325620","TRANSFER","-1","23.0","-23.0","0.0","0.0","0.0","0.0","1234","Arnie","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","-21.276596","-1.723404","Tischservice"
"S1057915.325829","SP1057915.164.326","SY1057915.2026.282108","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:09","Prod","A1057915.40813","Tisch 26.1","Martin(918044)","S1057915.325621","SPLIT","1","8.0","8.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.325834","SP1057915.164.331","SY1057915.2026.282113","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:09","Prod","A1057915.40787","Mitte-Theke, Tisch 26","Martin(918044)","S1057915.325621","TRANSFER","-1","8.0","-8.0","0.0","0.0","0.0","0.0","3729","mit-Burrata+","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","-7.400555","-0.599445","Tischservice"
"S1057915.325830","SP1057915.164.327","SY1057915.2026.282109","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:09","Prod","A1057915.40813","Tisch 26.1","Martin(918044)","S1057915.325778","SPLIT","1","4.8","4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","4.440333","0.359667","Tischservice"
"S1057915.325835","SP1057915.164.332","SY1057915.2026.282114","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:09","Prod","A1057915.40787","Mitte-Theke, Tisch 26","Martin(918044)","S1057915.325778","TRANSFER","-1","4.8","-4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","-4.440333","-0.359667","Tischservice"
"S1057915.325831","SP1057915.164.328","SY1057915.2026.282110","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:09","Prod","A1057915.40813","Tisch 26.1","Martin(918044)","S1057915.325780","SPLIT","1","13.0","13.0","0.0","0.0","0.0","0.0","825","Erdbeertiramisu","Desserts(1327290923353987)","[]","MwSt. 8.1%","1.081","12.025902","0.974098","Tischservice"
"S1057915.325836","SP1057915.164.333","SY1057915.2026.282115","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:09","Prod","A1057915.40787","Mitte-Theke, Tisch 26","Martin(918044)","S1057915.325780","TRANSFER","-1","13.0","-13.0","0.0","0.0","0.0","0.0","825","Erdbeertiramisu","Desserts(1327290923353987)","[]","MwSt. 8.1%","1.081","-12.025902","-0.974098","Tischservice"
"S1057915.325837","SP1057915.164.334","SY1057915.2026.282116","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:13","Prod","A1057915.40814","Tisch 505","Tomas(1008589)","S1057915.325837","SALE","1","13.0","13.0","0.0","0.0","0.0","0.0","1231","Aperol Spritz","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","12.025902","0.974098","Tischservice"
"S1057915.325838","SP1057915.164.335","SY1057915.2026.282117","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:13","Prod","A1057915.40814","Tisch 505","Tomas(1008589)","S1057915.325838","SALE","1","9.0","9.0","0.0","0.0","0.0","0.0","721","Goldsprint 0,5","Alkohol(1327290923352112)","[]","MwSt. 8.1%","1.081","8.325624","0.674376","Tischservice"
"S1057915.325839","SP1057915.164.336","SY1057915.2026.282118","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:13","Prod","A1057915.40814","Tisch 505","Tomas(1008589)","S1057915.325839","SALE","1","23.9","23.9","0.0","0.0","0.0","0.0","1385","Schinken Champignons","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","22.109158","1.790842","Tischservice"
"S1057915.325840","SP1057915.164.337","SY1057915.2026.282119","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:15","Prod","A1057915.40815","Tisch 502","Tomas(1008589)","S1057915.325840","SALE","1","13.0","13.0","0.0","0.0","0.0","0.0","1344","Hugo","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","12.025902","0.974098","Tischservice"
"S1057915.325841","SP1057915.164.338","SY1057915.2026.282120","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:15","Prod","A1057915.40815","Tisch 502","Tomas(1008589)","S1057915.325841","SALE","1","13.0","13.0","0.0","0.0","0.0","0.0","1344","Hugo","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","12.025902","0.974098","Tischservice"
"S1057915.325842","SP1057915.164.339","SY1057915.2026.282121","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:18","Prod","A1057915.40799","Tisch 404","Placido(917627)","S1057915.325842","SALE","1","4.8","4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","4.440333","0.359667","Tischservice"
"S1057915.325843","SP1057915.164.340","SY1057915.2026.282122","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:18","Prod","A1057915.40799","Tisch 404","Placido(917627)","S1057915.325843","SALE","1","6.0","6.0","0.0","0.0","0.0","0.0","1312","Flat White","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","5.550416","0.449584","Tischservice"
"S1057915.325844","SP1057915.164.341","SY1057915.2026.282123","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:18","Prod","A1057915.40816","Tisch 503","Tomas(1008589)","S1057915.325844","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.325845","SP1057915.164.342","SY1057915.2026.282124","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:18","Prod","A1057915.40816","Tisch 503","Tomas(1008589)","S1057915.325845","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","5804","Coca-Cola","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.325846","SP1057915.164.343","SY1057915.2026.282125","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:19","Prod","A1057915.40816","Tisch 503","Tomas(1008589)","S1057915.325846","SALE","1","19.9","19.9","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","18.408881","1.491119","Tischservice"
"S1057915.325847","SP1057915.164.344","SY1057915.2026.282126","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:19","Prod","A1057915.40816","Tisch 503","Tomas(1008589)","S1057915.325847","SALE","1","19.9","19.9","0.0","0.0","0.0","0.0","20964","Pizza Margherita","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","18.408881","1.491119","Tischservice"
"S1057915.325848","SP1057915.164.345","SY1057915.2026.282127","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:20","Prod","A1057915.40803","Tisch 403","Placido(917627)","S1057915.325848","SALE","1","4.8","4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","4.440333","0.359667","Tischservice"
"S1057915.325849","SP1057915.164.346","SY1057915.2026.282128","MASTER(1057915)","Iphone 6(1057921)","24.05.26 14:20","Prod","A1057915.40803","Tisch 403","Placido(917627)","S1057915.325849","SALE","1","4.8","4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","4.440333","0.359667","Tischservice"
"S1057915.325850","SP1057915.164.347","SY1057915.2026.282129","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:24","Prod","A1057915.40802","Eingang  Links, Tisch 22","Tomas(1008589)","S1057915.325850","SALE","1","4.8","4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","4.440333","0.359667","Tischservice"
"S1057915.325851","SP1057915.164.348","SY1057915.2026.282130","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:24","Prod","A1057915.40809","Tisch 307","Tomas(1008589)","S1057915.325851","SALE","1","4.8","4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","4.440333","0.359667","Tischservice"
"S1057915.325852","SP1057915.164.349","SY1057915.2026.282131","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:24","Prod","A1057915.40809","Tisch 307","Tomas(1008589)","S1057915.325852","SALE","1","4.8","4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","4.440333","0.359667","Tischservice"
"S1057915.325853","SP1057915.164.350","SY1057915.2026.282132","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:25","Prod","A1057915.40815","Tisch 502","Tomas(1008589)","S1057915.325853","SALE","1","26.0","26.0","0.0","0.0","0.0","0.0","1381","Pizza Margherita di Bufalina","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","24.051804","1.948196","Tischservice"
"S1057915.325854","SP1057915.164.351","SY1057915.2026.282133","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:25","Prod","A1057915.40815","Tisch 502","Tomas(1008589)","S1057915.325854","SALE","1","24.9","24.9","0.0","0.0","0.0","0.0","1435","Salsiccia Style","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","23.034228","1.865772","Tischservice"
"S1057915.325855","SP1057915.164.352","SY1057915.2026.282134","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:25","Prod","A1057915.40815","Tisch 502","Tomas(1008589)","S1057915.325855","SALE","1","8.0","8.0","0.0","0.0","0.0","0.0","719","Acqua Morelli sparkling 0,75l","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","7.400555","0.599445","Tischservice"
"S1057915.325856","SP1057915.164.353","SY1057915.2026.282135","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:27","Prod","A1057915.40817","Tisch 103","Martin(918044)","S1057915.325856","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1370","Litschi Lemonade 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.325857","SP1057915.164.354","SY1057915.2026.282136","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:27","Prod","A1057915.40817","Tisch 103","Martin(918044)","S1057915.325857","SALE","1","8.5","8.5","0.0","0.0","0.0","0.0","1407","Peach Love 0,4","Getränke(1327290923352111)","","MwSt. 8.1%","1.081","7.86309","0.63691","Tischservice"
"S1057915.325858","SP1057915.164.355","SY1057915.2026.282137","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:27","Prod","A1057915.40817","Tisch 103","Martin(918044)","S1057915.325858","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","795","Carbonara in a Pizzabowl","Küche(1327290923352113)","[]","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.325859","SP1057915.164.356","SY1057915.2026.282138","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:27","Prod","A1057915.40817","Tisch 103","Martin(918044)","S1057915.325859","SALE","1","32.9","32.9","0.0","0.0","0.0","0.0","817","Truffle Carpaccio","Pizza(1327290923352292)","[]","MwSt. 8.1%","1.081","30.434783","2.465217","Tischservice"
"S1057915.325860","SP1057915.164.357","SY1057915.2026.282139","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:33","Prod","A1057915.40818","Tisch 402","Martin(918044)","S1057915.325860","SALE","1","23.0","23.0","0.0","0.0","0.0","0.0","1332","Green Mamba vegan","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","21.276596","1.723404","Tischservice"
"S1057915.325861","SP1057915.164.358","SY1057915.2026.282140","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:33","Prod","A1057915.40818","Tisch 402","Martin(918044)","S1057915.325861","SALE","1","23.9","23.9","0.0","0.0","0.0","0.0","1454","Pizza Vegan Salami","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","22.109158","1.790842","Tischservice"
"S1057915.325862","SP1057915.164.359","SY1057915.2026.282141","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:33","Prod","A1057915.40818","Tisch 402","Martin(918044)","S1057915.325862","SALE","1","0.0","0.0","0.0","0.0","0.0","0.0","3725","mit veganem Käse","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.325863","SP1057915.164.360","SY1057915.2026.282142","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:33","Prod","A1057915.40818","Tisch 402","Martin(918044)","S1057915.325863","SALE","1","4.2","4.2","0.0","0.0","0.0","0.0","1219","Acqua Morelli Naturale 0,25","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","3.885291","0.314709","Tischservice"
"S1057915.325864","SP1057915.164.361","SY1057915.2026.282143","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:33","Prod","A1057915.40818","Tisch 402","Martin(918044)","S1057915.325864","SALE","1","5.5","5.5","0.0","0.0","0.0","0.0","1464","Bitburger 0,3","Getränke(1327290923352111)","Bier","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.325865","SP1057915.164.362","SY1057915.2026.282144","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40819","Tisch 404.1","Placido(917627)","S1057915.325843","SPLIT","1","6.0","6.0","0.0","0.0","0.0","0.0","1312","Flat White","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","5.550416","0.449584","Tischservice"
"S1057915.325872","SP1057915.164.369","SY1057915.2026.282151","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40799","Tisch 404","Placido(917627)","S1057915.325843","TRANSFER","-1","6.0","-6.0","0.0","0.0","0.0","0.0","1312","Flat White","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","-5.550416","-0.449584","Tischservice"
"S1057915.325866","SP1057915.164.363","SY1057915.2026.282145","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40819","Tisch 404.1","Placido(917627)","S1057915.325842","SPLIT","1","4.8","4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","4.440333","0.359667","Tischservice"
"S1057915.325873","SP1057915.164.370","SY1057915.2026.282152","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40799","Tisch 404","Placido(917627)","S1057915.325842","TRANSFER","-1","4.8","-4.8","0.0","0.0","0.0","0.0","1306","Espresso","Getränke(1327290923352111)","Heißgetränke","MwSt. 8.1%","1.081","-4.440333","-0.359667","Tischservice"
"S1057915.325867","SP1057915.164.364","SY1057915.2026.282146","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40819","Tisch 404.1","Placido(917627)","S1057915.325715","SPLIT","1","6.9","6.9","0.0","0.0","0.0","0.0","1348","Johannisbeerschorle 0,4","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","6.382979","0.517021","Tischservice"
"S1057915.325874","SP1057915.164.371","SY1057915.2026.282153","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40799","Tisch 404","Placido(917627)","S1057915.325715","TRANSFER","-1","6.9","-6.9","0.0","0.0","0.0","0.0","1348","Johannisbeerschorle 0,4","Getränke(1327290923352111)","AFG","MwSt. 8.1%","1.081","-6.382979","-0.517021","Tischservice"
"S1057915.325868","SP1057915.164.365","SY1057915.2026.282147","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40819","Tisch 404.1","Placido(917627)","S1057915.325709","SPLIT","1","5.5","5.5","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","5.087882","0.412118","Tischservice"
"S1057915.325875","SP1057915.164.372","SY1057915.2026.282154","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40799","Tisch 404","Placido(917627)","S1057915.325709","TRANSFER","-1","5.5","-5.5","0.0","0.0","0.0","0.0","5805","Coca-Cola Zero","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","-5.087882","-0.412118","Tischservice"
"S1057915.325869","SP1057915.164.366","SY1057915.2026.282148","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40819","Tisch 404.1","Placido(917627)","S1057915.325710","SPLIT","1","0.0","0.0","0.0","0.0","0.0","0.0","2116","mit Eis","Getränke(1327290923352111)","Spirituosen","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.325876","SP1057915.164.373","SY1057915.2026.282155","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40799","Tisch 404","Placido(917627)","S1057915.325710","TRANSFER","-1","0.0","0.0","0.0","0.0","0.0","0.0","2116","mit Eis","Getränke(1327290923352111)","Spirituosen","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.325870","SP1057915.164.367","SY1057915.2026.282149","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40819","Tisch 404.1","Placido(917627)","S1057915.325711","SPLIT","1","0.0","0.0","0.0","0.0","0.0","0.0","4101","mit Zitrone","Getränke(1327290923352111)","Getränke Diverse","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.325877","SP1057915.164.374","SY1057915.2026.282156","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40799","Tisch 404","Placido(917627)","S1057915.325711","TRANSFER","-1","0.0","0.0","0.0","0.0","0.0","0.0","4101","mit Zitrone","Getränke(1327290923352111)","Getränke Diverse","MwSt. 8.1%","1.081","0","0","Tischservice"
"S1057915.325871","SP1057915.164.368","SY1057915.2026.282150","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40819","Tisch 404.1","Placido(917627)","S1057915.325714","SPLIT","1","22.9","22.9","0.0","0.0","0.0","0.0","4821","Grünzeug mit Burrata.","Salate(1327290923352297)","","MwSt. 8.1%","1.081","21.184089","1.715911","Tischservice"
"S1057915.325878","SP1057915.164.375","SY1057915.2026.282157","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:35","Prod","A1057915.40799","Tisch 404","Placido(917627)","S1057915.325714","TRANSFER","-1","22.9","-22.9","0.0","0.0","0.0","0.0","4821","Grünzeug mit Burrata.","Salate(1327290923352297)","","MwSt. 8.1%","1.081","-21.184089","-1.715911","Tischservice"
"S1057915.325901","SP1057915.164.398","SY1057915.2026.282180","MASTER(1057915)","Iphone 8(1057920)","24.05.26 14:36","Prod","A1057915.40821","Tisch 405","Martin(918044)","S1057915.325901","SALE","1","28.9","28.9","0.0","0.0","0.0","0.0","1448","The Rock","Pizza(1327290923352292)","Pizza","MwSt. 8.1%","1.081","26.734505","2.165495","Tischservice"
"S1057915.325879","SP1057915.164.376","SY1057915.2026.282158","MASTER(1057915)","Iphone 7(1057932)","24.05.26 14:36","Prod","A1057915.40820","Tisch 305.1","Tomas(1008589)","S1057915.325681","SPLIT","0.5","8.0","4.0","0.0","0.0","0.0","0.0","719","Acqua Morelli sparkling 0,75l","Getränke(1327290923352111)","[]","MwSt. 8.1%","1.081","3.700278","0.299722","Tischservice"
